"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N","HasSafetyRec","ReportType","OriginalPublishDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","EventID","Latitude","Longitude","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","DocketUrl","DocketPublishDate",
"ENG12WA030","INC","84671","2012-08-07T17:30:00Z","North Sea, United Kingdom","","United Kingdom","","G-LSAN","FALSE","None","2020-11-03T05:00:00Z","None","0","0","0","","","0","0","BOEING","757","AIR","","","FALSE","2","NSCH","","NUSC","None","","","N/A","FALSE","","",
"CEN12IA502","INC","84541","2012-07-31T10:09:00Z","Denver","Colorado","United States","","N37420","FALSE","DirectorBrief","2014-03-24T04:00:00Z","None","0","0","0","An in-flight collision with a bird during descent to land, which resulted in damage to the left pitot tube and loss of airspeed information to the left and right primary flight displays (PFD). The reason for the total loss of indications on the left PFD could not be determined based on available evidence.","","39.861667","-104.673057","BOEING","737-924ER","AIR","DEN","Denver International Airport","FALSE","2","SCHD","","121","Minor","VMC","UNITED AIR LINES INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=84541","1/31/2014 6:21:00 PM",
"DCA12IA114","INC","84481","2012-07-28T17:00:00Z","Charleston","South Carolina","United States","","VT-ANJ","TRUE","DirectorBrief","2015-09-08T04:00:00Z","None","0","0","0","The separation of the fan mid shaft resulted from environmentally assisted cracking under static load.Contributing to the incident was the combination of dry film lubricant applied to the fan mid-shaft and graphite grease used during assembly which made the fan mid-shaft susceptible to corrosion from trapped moisture, and the failure of the engine manufacturer to identify this vulnerability during design/development.","","32.898612","-80.040557","BOEING","787","AIR","KCHS","Charelston AFB / International","FALSE","","","FLTS","091","Minor","VMC","Boeing Commercial Airplanes","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=84481","9/14/2015 8:46:00 PM",
"DCA12WA117","INC","84501","2012-07-28T14:55:00Z","Linz","","Austria","","D-ABOK","FALSE","None","","None","0","0","0","","","0","0","BOEING","757","AIR","","","FALSE","","SCHD","","129","None","","CONDOR FLUGDIENST GMBH","N/A","FALSE","","",
"DCA12IA113","INC","84479","2012-07-27T15:14:00Z","El Paso","Texas","United States","","N379SW","FALSE","DirectorBrief","2019-08-20T04:00:00Z","None","0","0","0","the rupture of the nose landing gear hydraulic line that resulted from abrasions due to contact with the nose landing gear tire. Contributing to the incident was the incorrect installation of union and restrictor on the actuator.","","31.807222","-106.376388","BOEING","737-3H4","AIR","KELP","El Paso International Airport","FALSE","2","SCHD","","121","Minor","VMC","SOUTHWEST AIRLINES CO","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=84479","8/22/2019 12:47:00 PM",
"DCA12WA121","ACC","84605","2012-07-18T04:00:00Z","La Serena","","Chile","","CC-CRQ","FALSE","None","2020-11-03T05:00:00Z","None","0","0","0","","","0","0","BOEING","737","AIR","SCSE","La Florida Airport","FALSE","","SCHD","","NUSC","Substantial","","Sky Airline","N/A","FALSE","","",
"ENG12WA027","INC","84244","2012-07-09T23:08:00Z","London England","","United Kingdom","","4X-ELD","FALSE","None","2020-11-03T05:00:00Z","None","0","0","0","","","0","0","BOEING","747","AIR","LHR","Heathrow","FALSE","4","SCHD","","NUSC","None","","EL AL ISRAEL AIRLINES LTD","N/A","FALSE","","",
"DCA12WA108","ACC","84264","2012-07-05T12:28:00Z","Tokyo","","Japan","","HL7473","FALSE","None","2020-11-03T05:00:00Z","Serious","0","1","0","","","0","0","BOEING","747-400","AIR","","","FALSE","","","","UNK","None","","Korean Air Lines Co.,","N/A","FALSE","","",
"DCA12WA104","ACC","84208","2012-07-05T12:00:00Z","Frankfurt","","Germany","","D-ASXE","FALSE","None","","Serious","0","1","0","","","0","0","BOEING","737","AIR","","","FALSE","","SCHD","","129","None","","SunExpress","N/A","FALSE","","",
"DCA12WA109","ACC","84305","2012-07-05T06:22:00Z","Narita","","Japan","","N224UA","FALSE","None","","Serious","0","1","3","","","35.769476","140.382155","BOEING","777-222","AIR","","","FALSE","2","SCHD","","121","None","","UNITED AIR LINES INC","N/A","FALSE","","",
"DCA12WA102","INC","84192","2012-07-03T04:08:00Z","Sao Paulo","","Brazil","","N342AN","FALSE","None","2020-11-03T05:00:00Z","None","0","0","0","","","0","0","BOEING","767-323","AIR","","","FALSE","2","SCHD","","121","None","","","N/A","FALSE","","",
"DCA12WA107","INC","84256","2012-07-02T13:07:00Z","Urumqi","","China","","A6-EGQ","FALSE","None","","None","0","0","0","","","0","0","BOEING","777","AIR","","","FALSE","","SCHD","","NUSC","None","","Emirates","N/A","FALSE","","",
"CEN12CA394","ACC","84094","2012-06-26T14:30:00Z","Fredricksburg","Texas","United States","","N50082","FALSE","DirectorBrief","2012-10-04T04:00:00Z","Minor","0","0","1","The pilot's excessive brake application, leading to a noseover during the landing. Contributing to the accident was the pilot’s delay in lowering the tail after landing.","","30.243055","-98.909164","BOEING","B75N1","AIR","TS36","Silver Wings Airport","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=84094","7/26/2012 3:58:00 PM",
"DCA12WA099","INC","84052","2012-06-20T21:00:00Z","Taoyuan","","Taiwan","","HL-7564","FALSE","None","","None","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","SCHD","","NUSC","None","","Jin Air","N/A","FALSE","","",
"DCA12WA097","ACC","84049","2012-06-20T05:23:00Z","Tokyo","","Japan","","JA610A","FALSE","None","","None","0","0","0","","","0","0","BOEING","767","AIR","","","FALSE","","SCHD","","NUSC","Substantial","","All Nippon Airways","N/A","FALSE","","",
"CEN12CA405","ACC","84130","2012-06-18T16:45:00Z","Glencoe","Minnesota","United States","","N59334","FALSE","DirectorBrief","2012-09-13T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control of the airplane during the landing roll.","","44.755832","-94.08139","BOEING","A75N1(PT17)","AIR","GYL","Glencoe Municipal","FALSE","1","","PERS","091","Substantial","VMC","PERSCHAU DANIEL F","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=84130","7/17/2012 1:33:00 PM",
"DCA12WA098","INC","84051","2012-06-18T12:32:00Z","Jeddah","","Saudi Arabia","","EP-MND","FALSE","None","","None","0","0","0","","","0","0","BOEING","747","AIR","","","FALSE","","NSCH","","NUSC","Minor","","Mahan Air","N/A","FALSE","","",
"DCA12LA091","ACC","83950","2012-06-12T21:17:00Z","Winnie","Texas","United States","","N16709","FALSE","DirectorBrief","2020-04-22T04:00:00Z","Serious","0","2","0","the flight crew's penetration of a rapidly developing thunderstorm cell in an area of forecasted convective activity. The serious injuries were the result of a misunderstanding between the captain and cabin crew regarding the potential for turbulence.","","29.786945","-94.467498","BOEING","737-724","AIR","","","FALSE","2","SCHD","","121","None","IMC","UNITED AIR LINES INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=83950","5/12/2020 4:22:00 PM",
"DCA12CA086","ACC","83891","2012-06-07T13:16:00Z","Philadelphia","Pennsylvania","United States","","N936UW","FALSE","DirectorBrief","2018-03-09T05:00:00Z","Serious","0","1","1","an inadvertent encounter with convective turbulence.","","39.874443","-75.241943","BOEING","757 2B7","AIR","PHL","PHILADELPHIA INTL","FALSE","2","SCHD","","121","None","VMC","American Airlines","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=83891","3/12/2018 12:00:00 PM",
"DCA12WA083","ACC","83832","2012-06-02T20:10:00Z","Accra","","Ghana","","5N-BJN","FALSE","None","","None","0","0","0","","","6.604444","-0.173888","BOEING","727 - 221F","AIR","","","FALSE","","","","","Substantial","","","N/A","FALSE","","",
"DCA12WA093","ACC","83972","2012-06-01T06:29:00Z","Pontianak","","Indonesia","","PK–CJV","FALSE","None","","None","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","SCHD","","NUSC","Substantial","","Sirijaya","N/A","FALSE","","",
"DCA12CA082","ACC","83801","2012-05-30T14:00:00Z","Chicago","Illinois","United States","","B16481, N834AE","FALSE","DirectorBrief","2016-04-08T04:00:00Z","None","0","0","0","the 747 flight crew's failure to maintain a safe clearance with the EMB-135 that was stopped on a taxiway.","","41.973331","-87.903335","BOEING, EMBRAER","747, EMB 135KL","AIR,AIR","ORD","Chicago O’Hare International","FALSE,FALSE","4,","SCHD",",","129,121","Minor,Substantial","VMC","EVA AIRWAYS CORP,AMERICAN AIRLINES INC","Completed","FALSE","","",
"ERA12CA381","ACC","83855","2012-05-26T18:00:00Z","Foley","Alabama","United States","","N60198","FALSE","DirectorBrief","2012-11-26T05:00:00Z","None","0","0","0","The pilot's failure to maintain airplane control during landing.","","30.427778","-87.701667","BOEING","A75N1","AIR","5R4","Foley Municipal Airport","FALSE","1","","PERS","091","Substantial","VMC","KINSEY ROY M JR","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=83855","9/5/2012 2:56:00 PM",
"DCA12WA085","INC","83874","2012-05-19T04:00:00Z","Riga","","Latvia","","YL-BBN","FALSE","None","2020-11-03T05:00:00Z","None","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","SCHD","","129","None","","Air Baltic","N/A","FALSE","","",
"DCA12WA081","ACC","83784","2012-05-17T20:35:00Z","Dusseldorf","","Germany","","D-ASXH","FALSE","None","","None","0","0","0","","","0","0","BOEING","737-800","AIR","","","FALSE","","SCHD","","NUSC","None","","Sun Express","N/A","FALSE","","",
"DCA12WA080","INC","83782","2012-05-16T11:40:00Z","Taipei","","Taiwan","","B28037","FALSE","None","","None","0","0","0","","","0","0","BOEING","MD83","AIR","","","FALSE","","SCHD","","NUSC","Minor","","Far Eastern Transport","N/A","FALSE","","",
"ERA12CA334","ACC","83621","2012-05-11T18:30:00Z","Weirsdale","Florida","United States","","N71327","FALSE","DirectorBrief","2012-10-15T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control while landing in a gusty variable crosswind.","","28.961944","-81.891387","BOEING","A75N1(PT17)","AIR","97FL","Love Field","FALSE","1","","PERS","091","Substantial","VMC","REED PETER B","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=83621","8/15/2012 6:02:00 PM",
"DCA12WA070","ACC","83604","2012-05-08T10:35:00Z","Gothenburg","","Sweden","","EI-DLD","FALSE","None","","None","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","SCHD","","NUSC","None","","Ryanair","N/A","FALSE","","",
"DCA12WA161","INC","85993","2012-04-22T18:35:00Z","Karachi","","Pakistan","","AP-BJN","FALSE","None","2020-11-03T05:00:00Z","None","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","2","SCHD","","NUSC","Minor","","Shaheen","N/A","FALSE","","",
"DCA12RA065","ACC","83486","2012-04-20T14:40:00Z","Islamabad","","Pakistan","","AP-BKC","FALSE","None","2020-11-03T05:00:00Z","Fatal","127","0","0","","","0","0","BOEING","737","AIR","ISB","Islamabad Benazir Bhutto Int'l","FALSE","2","SCHD","","NUSC","Destroyed","","Bhoja Air","N/A","FALSE","","",
"DCA12WA064","INC","83444","2012-04-13T19:20:00Z","Seville","","Spain","","EI-EBA, EI-EVC","FALSE","None","","None","0","0","0","","","0","0","BOEING, BOEING","737 - 800, 737 - 800","AIR,AIR","","","FALSE,FALSE",",","SCHD",",","NUSC,NUSC","Minor,Minor","","Ryanair,Ryanair","N/A","FALSE","","",
"DCA12WA066","ACC","83491","2012-03-31T04:00:00Z","Tokyo","","Japan","","JA701J","FALSE","None","","None","0","0","0","","","0","0","BOEING","777 - 206","AIR","","Tokyo International Airport","FALSE","","","","","Substantial","","Japan Air Lines","N/A","FALSE","","",
"ENG12WA017","INC","83380","2012-03-25T03:44:00Z","Taoyuan","","Taiwan","","B-16411","FALSE","None","","None","0","0","0","","","0","0","BOEING","747 - 400","AIR","RCTP","Taoyuan International Airport","FALSE","","SCHD","","","None","Unknown","EVA Airways","N/A","FALSE","","",
"WPR12LA144","ACC","83196","2012-03-20T09:30:00Z","Laverne","Oklahoma","United States","","N247WN","FALSE","DirectorBrief","2013-10-29T04:00:00Z","Serious","0","1","0","The airplane’s encounter with severe turbulence during cruise flight, which resulted in a serious injury to a flight attendant.","","36.700466","-99.889244","BOEING","737-7H4","AIR","WWR","West Woodward Airport","FALSE","2","SCHD","","121","None","VMC","SOUTHWEST AIRLINES CO","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=83196","8/7/2013 2:57:00 PM",
"DCA12CA045","ACC","83014","2012-02-26T11:06:00Z","Angers","","France","","N829MH","FALSE","DirectorBrief","2015-11-19T05:00:00Z","Serious","0","1","0","the flight attendant inadvertently tripping over a passenger's luggage strap that was protruding into the isle.","","47.473609","-0.554166","BOEING","767","AIR","","","FALSE","2","SCHD","","121","None","Unknown","Delta Air Lines","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=83014","11/19/2015 8:42:00 PM",
"WPR12LA119","ACC","82993","2012-02-23T16:30:00Z","Pawnee","Nebraska","United States","","N915WN","FALSE","DirectorBrief","2013-01-31T05:00:00Z","Serious","0","1","1","The airplane's encounter with moderate turbulence during cruise flight, which resulted in a serious injury to a flight attendant.","","40.168888","-96.151947","BOEING","737-7H4","AIR","","","FALSE","2","SCHD","","121","None","VMC","SOUTHWEST AIRLINES CO","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=82993","11/30/2012 1:57:00 PM",
"CEN12LA166","ACC","82945","2012-02-18T21:00:00Z","Detroit","Michigan","United States","","N374DA","FALSE","DirectorBrief","2013-02-27T05:00:00Z","Serious","0","1","3","An in-flight encounter with forecasted turbulence, which resulted in a serious injury to a flight attendant. Contributing to the accident was the flight attendant not being seated with her seatbelt fastened when the encounter occurred.","","42.350753","-83.059837","BOEING","737-832","AIR","","","FALSE","2","SCHD","","121","None","","DELTA AIR LINES INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=82945","1/7/2013 8:55:00 PM",
"DCA12WA039","INC","82943","2012-02-11T16:45:00Z","London","","United Kingdom","","G-THOO","FALSE","None","","None","0","0","0","","","0","0","BOEING","737","AIR","EGKK","Gatwick","FALSE","2","SCHD","","NUSC","None","","","N/A","FALSE","","",
"ENG12IA010","INC","82849","2012-02-08T13:09:00Z","Jamaica","New York","United States","","N360AA","TRUE","DirectorBrief","2012-12-07T05:00:00Z","None","0","0","0","The failure of the American Airlines aviation maintenance technicians to properly reassemble the two-piece bracket and spray shield on the integrated drive generator fuel-oil heat exchanger that caused a fuel leak that sprayed out and ignited on hot engine cases. Contributing to the cause of the fire was the 767 Aircraft Maintenance Manual’s lack of any graphical or pictorial displays of the correct assembly of the two-piece bracket and spray shield.","","40.709255","-73.829734","BOEING","767","AIR","JFK","John F. Kennedy International","FALSE","2","SCHD","","121","None","","American Airlines","Completed","FALSE","","",
"DCA12WA029","INC","82739","2012-01-17T18:30:00Z","London","","United Kingdom","","HL7601","FALSE","None","","None","0","0","0","","","0","0","BOEING","747","AIR","","","FALSE","","SCHD","","NUSC","None","","Korean Air","N/A","FALSE","","",
"ERA12LA147","ACC","82696","2012-01-16T09:00:00Z","Huntington","West Virginia","United States","","N839EX","FALSE","DirectorBrief","2013-09-05T04:00:00Z","None","0","0","0","The inadequate communication among ground crew personnel, which resulted in the airplane’s collision with a deice truck.","","38.366943","-82.558609","BOEING","DHC-8-102","AIR","HTS","Tri-State Airport","FALSE","2","SCHD","","121","Substantial","VMC","Piedmont Airlines Incorporated","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=82696","7/22/2013 1:19:00 PM",
"DCA12WA027","INC","82723","2012-01-14T05:00:00Z","Rio de Janeiro","","Brazil","","N790AN","FALSE","None","","None","0","0","0","","","0","0","BOEING","777","AIR","","","FALSE","","SCHD","","121","None","","AMERICAN AIRLINES INC","N/A","FALSE","","",
"DCA12WA025","INC","82693","2012-01-09T05:00:00Z","Fort Nelson","","Canada","","C-GDEJ","FALSE","None","","None","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","SCHD","","UNK","Minor","","Enerjet","N/A","FALSE","","",
"DCA12WA103","INC","84200","2012-01-07T09:10:00Z","Stockholm","","Sweden","","TC-SNM","FALSE","None","2020-11-03T05:00:00Z","None","0","0","0","","","0","0","BOEING","737-800","AIR","","","FALSE","","NSCH","","UNK","Minor","","SunExpress","N/A","FALSE","","",
